survey,sheet,variable,code,label,code_num
nhs,Biomedical level,HDLCHNTR,1,Normal HDL cholesterol (non sex dependent),1
nhs,Biomedical level,HDLCHNTR,2,Abnormal HDL cholesterol (non sex dependent),2
nhs,Biomedical level,HDLCHNTR,8,Not reported,8
nhs,Biomedical level,HDLCHSEX,0,Not applicable,0
nhs,Biomedical level,HDLCHSEX,1,Normal HDL cholesterol (sex dependent),1
nhs,Biomedical level,HDLCHSEX,2,Abnormal HDL cholesterol (sex dependent),2
nhs,Biomedical level,HDLCHSEX,8,Not reported,8
nhs,Biomedical level,HDLCHREB,1,Less than 1.0,1
nhs,Biomedical level,HDLCHREB,2,1.0 to less than 1.3,2
nhs,Biomedical level,HDLCHREB,3,1.3 to less than 1.5,3
nhs,Biomedical level,HDLCHREB,4,1.5 to less than 2.0,4
nhs,Biomedical level,HDLCHREB,5,2.0 to less than 2.5,5
nhs,Biomedical level,HDLCHREB,6,2.5 or more,6
nhs,Biomedical level,HDLCHREB,7,Not applicable,7
nhs,Biomedical level,HDLCHREB,8,Not reported,8
nhs,Biomedical level,LDLNTR,0,Not applicable,0
nhs,Biomedical level,LDLNTR,1,Normal LDL cholesterol,1
nhs,Biomedical level,LDLNTR,2,Abnormal LDL cholesterol,2
nhs,Biomedical level,LDLNTR,8,Not reported,8
nhs,Biomedical level,LDLRESB,01,Less than 1.5,1
nhs,Biomedical level,LDLRESB,02,1.5 to less than 2.0,2
nhs,Biomedical level,LDLRESB,03,2.0 to less than 2.5,3
nhs,Biomedical level,LDLRESB,04,2.5 to less than 3.0,4
nhs,Biomedical level,LDLRESB,05,3.0 to less than 3.5,5
nhs,Biomedical level,LDLRESB,06,3.5 to less than 4.0,6
nhs,Biomedical level,LDLRESB,07,4.0 to less than 4.5,7
nhs,Biomedical level,LDLRESB,08,4.5 or more,8
nhs,Biomedical level,LDLRESB,97,Not applicable,97
nhs,Biomedical level,LDLRESB,98,Not reported,98
nhs,Biomedical level,TRIGNTR,0,Not applicable,0
nhs,Biomedical level,TRIGNTR,1,Normal triglycerides,1
nhs,Biomedical level,TRIGNTR,2,Abnormal triglycerides,2
nhs,Biomedical level,TRIGNTR,8,Not reported,8
nhs,Biomedical level,TRIGRESB,01,Less than 0.5,1
nhs,Biomedical level,TRIGRESB,02,0.5 to less than 1.0,2
nhs,Biomedical level,TRIGRESB,03,1.0 to less than 1.5,3
nhs,Biomedical level,TRIGRESB,04,1.5 to less than 2.0,4
nhs,Biomedical level,TRIGRESB,05,2.0 to less than 2.5,5
nhs,Biomedical level,TRIGRESB,06,2.5 to less than 3.0,6
nhs,Biomedical level,TRIGRESB,07,3.0 or more,7
nhs,Biomedical level,TRIGRESB,97,Not applicable,97
nhs,Biomedical level,TRIGRESB,98,Not reported,98
nhs,Biomedical level,APOBNTR,0,Not applicable,0
nhs,Biomedical level,APOBNTR,1,Normal ApoB,1
nhs,Biomedical level,APOBNTR,2,Abnormal ApoB,2
nhs,Biomedical level,APOBNTR,8,Not reported,8
nhs,Biomedical level,APOBRESB,01,0.7 or less,1
nhs,Biomedical level,APOBRESB,02,More than 0.7 to 0.8,2
nhs,Biomedical level,APOBRESB,03,More than 0.8 to 0.9,3
nhs,Biomedical level,APOBRESB,04,More than 0.9 to 1.0,4
nhs,Biomedical level,APOBRESB,05,More than 1.0 to 1.1,5
nhs,Biomedical level,APOBRESB,06,More than 1.1 to 1.2,6
nhs,Biomedical level,APOBRESB,07,More than 1.2 to 1.3,7
nhs,Biomedical level,APOBRESB,08,More than 1.3 to 1.4,8
nhs,Biomedical level,APOBRESB,09,More than 1.4,9
nhs,Biomedical level,APOBRESB,97,Not applicable,97
nhs,Biomedical level,APOBRESB,98,Not reported,98
nhs,Biomedical level,CVDMEDST,0,Not applicable,0
nhs,Biomedical level,CVDMEDST,1,Has dyslipidaemia (using lipid medication and has abnormal lipid levels),1
nhs,Biomedical level,CVDMEDST,2,Has dyslipidaemia (using lipid medication and has normal lipid levels),2
nhs,Biomedical level,CVDMEDST,3,Has dyslipidaemia (not using lipid medication and has abnormal results),3
nhs,Biomedical level,CVDMEDST,4,Does not have dyslipidaemia,4
nhs,Biomedical level,CVDMEDST,8,Not reported,8
nhs,Biomedical level,GLUCFPD,0,Not applicable,0
nhs,Biomedical level,GLUCFPD,1,Fasting plasma glucose indicates no diabetes,1
nhs,Biomedical level,GLUCFPD,2,Impaired fasting plasma glucose,2
nhs,Biomedical level,GLUCFPD,3,Fasting plasma glucose indicates diabetes,3
nhs,Biomedical level,GLUCFPD,8,Not reported,8
nhs,Biomedical level,GLUCFREB,01,Less than 4.5,1
nhs,Biomedical level,GLUCFREB,02,4.5 to less than 5.0,2
nhs,Biomedical level,GLUCFREB,03,5.0 to less than 5.5,3
nhs,Biomedical level,GLUCFREB,04,5.5 to less than 6.1,4
nhs,Biomedical level,GLUCFREB,05,6.1 to less than 7.0,5
nhs,Biomedical level,GLUCFREB,06,7.0 to less than 7.5,6
nhs,Biomedical level,GLUCFREB,07,7.5 or more,7
nhs,Biomedical level,GLUCFREB,97,Not applicable,97
nhs,Biomedical level,GLUCFREB,98,Not reported,98
nhs,Biomedical level,DIAHBRSK,0,Not applicable,0
nhs,Biomedical level,DIAHBRSK,1,Normal - HbA1c <6.0%,1
nhs,Biomedical level,DIAHBRSK,2,At risk of diabetes - HbA1c 6.0 - 6.4 %,2
nhs,Biomedical level,DIAHBRSK,3,Indicates diabetes - HbA1c greater than or equal to 6.5%,3
nhs,Biomedical level,DIAHBRSK,8,Not reported,8
nhs,Biomedical level,HBA1PREB,1,Less than 5.0,1
nhs,Biomedical level,HBA1PREB,2,5.0 to less than 5.5,2
nhs,Biomedical level,HBA1PREB,3,5.5 to less than 6.0,3
nhs,Biomedical level,HBA1PREB,4,6.0 to less than 6.5,4
nhs,Biomedical level,HBA1PREB,5,6.5 to less than 7.0,5
nhs,Biomedical level,HBA1PREB,6,7.0 or more,6
nhs,Biomedical level,HBA1PREB,7,Not applicable,7
nhs,Biomedical level,HBA1PREB,8,Not reported,8
nhs,Biomedical level,DIAHMRSK,0,Not applicable,0
nhs,Biomedical level,DIAHMRSK,1,Normal - HbA1c <42 mmol/mol,1
nhs,Biomedical level,DIAHMRSK,2,At risk of diabetes - HbA1c 42-47 mmol/mol,2
nhs,Biomedical level,DIAHMRSK,3,Indicates diabetes - HbA1c greater than or equal to 48 mmol/mol,3
nhs,Biomedical level,DIAHMRSK,8,Not reported,8
nhs,Biomedical level,HBA1MREB,1,Less than 36,1
nhs,Biomedical level,HBA1MREB,2,36 to less than 39,2
nhs,Biomedical level,HBA1MREB,3,39 to less than 42,3
nhs,Biomedical level,HBA1MREB,4,42 to less than 45,4
nhs,Biomedical level,HBA1MREB,5,45 to less than 48,5
nhs,Biomedical level,HBA1MREB,6,48 or more,6
nhs,Biomedical level,HBA1MREB,7,Not applicable,7
nhs,Biomedical level,HBA1MREB,8,Not stated,8
nhs,Biomedical level,DIABPRVE,0,Not applicable,0
nhs,Biomedical level,DIABPRVE,1,Has diabetes - Known diabetes,1
nhs,Biomedical level,DIABPRVE,2,Has diabetes - Newly diagnosed diabetes,2
nhs,Biomedical level,DIABPRVE,3,Does not have diabetes - Normal,3
nhs,Biomedical level,DIABPRVE,4,Does not have diabetes - At risk of diabetes,4
nhs,Biomedical level,DIABPRVE,8,Not reported,8
nhs,Biomedical level,DIABFPGE,0,Not applicable,0
nhs,Biomedical level,DIABFPGE,1,Has diabetes - Known diabetes,1
nhs,Biomedical level,DIABFPGE,2,Has diabetes - Newly diagnosed diabetes,2
nhs,Biomedical level,DIABFPGE,3,Does not have diabetes - Normal fasting plasma glucose,3
nhs,Biomedical level,DIABFPGE,4,Does not have diabetes - Impaired fasting plasma glucose,4
nhs,Biomedical level,DIABFPGE,8,Not reported,8
nhs,Biomedical level,ACRNTR,0,Not applicable,0
nhs,Biomedical level,ACRNTR,1,No presence of albuminuria,1
nhs,Biomedical level,ACRNTR,2,Presence of albuminuria,2
nhs,Biomedical level,ACRNTR,8,Not reported,8
nhs,Biomedical level,ACRIPA,0,Not applicable,0
nhs,Biomedical level,ACRIPA,1,Normoalbuminuria,1
nhs,Biomedical level,ACRIPA,2,Microalbuminuria,2
nhs,Biomedical level,ACRIPA,3,Macroalbuminuria,3
nhs,Biomedical level,ACRIPA,8,Not reported,8
nhs,Biomedical level,EGFRIMP,0,Not applicable,0
nhs,Biomedical level,EGFRIMP,1,Normal eGFR,1
nhs,Biomedical level,EGFRIMP,2,Impaired eGFR,2
nhs,Biomedical level,EGFRIMP,8,Not reported,8
nhs,Biomedical level,EGFRKDSA,0,Not applicable,0
nhs,Biomedical level,EGFRKDSA,1,No indicators of CKD,1
nhs,Biomedical level,EGFRKDSA,2,Stage 1,2
nhs,Biomedical level,EGFRKDSA,3,Stage 2,3
nhs,Biomedical level,EGFRKDSA,4,Stage 3a,4
nhs,Biomedical level,EGFRKDSA,5,Stage 3b,5
nhs,Biomedical level,EGFRKDSA,6,Stage 4-5,6
nhs,Biomedical level,EGFRKDSA,8,Not reported,8
nhs,Biomedical level,EGFRRESB,1,90 or more,1
nhs,Biomedical level,EGFRRESB,2,75 to 89,2
nhs,Biomedical level,EGFRRESB,3,60 to 74,3
nhs,Biomedical level,EGFRRESB,4,45 to 59,4
nhs,Biomedical level,EGFRRESB,5,30 to 44,5
nhs,Biomedical level,EGFRRESB,6,Less than 30,6
nhs,Biomedical level,EGFRRESB,7,Not applicable,7
